Date,ACN
2015-12-21,98.968595569005
2015-12-22,99.708529723662
2015-12-23,100.34275899908
2015-12-24,100.16017784404
2015-12-28,100.0160348269
2015-12-29,101.20761710193
2015-12-30,101.72653196364
2015-12-31,100.41963527489
2016-01-04,97.853889569782
2016-01-05,98.363194897013
2016-01-06,98.171004207492
2016-01-07,95.288143864672
2016-01-08,94.36562855497
2016-01-11,95.355410606004
2016-01-12,97.065907742744
2016-01-13,95.384239209433
2016-01-14,97.901937242162
2016-01-15,95.393848743909
2016-01-19,97.421460518359
2016-01-20,95.192048519911
2016-01-21,94.452114365254
2016-01-22,98.2478804833
2016-01-25,97.777013293973
2016-01-26,98.526556983106
2016-01-27,97.978813517971
2016-01-28,99.05508137929
2016-01-29,101.4190268604
2016-02-01,102.13013241163
2016-02-02,99.766186930519
2016-02-03,98.113347000635
2016-02-04,98.718747672628
2016-02-05,95.105562709627
2016-02-08,91.357844263961
2016-02-09,89.676175730649
2016-02-10,90.531424299019
2016-02-11,89.781880609886
2016-02-12,91.002291488347
2016-02-16,93.125998607557
2016-02-17,95.144000847531
2016-02-18,94.673133658204
2016-02-19,95.086343640675
2016-02-22,96.431678467324
2016-02-23,95.759011053999
2016-02-24,95.662915709239
2016-02-25,96.969812397984
2016-02-26,97.171612621981
2016-02-29,96.345192657039
2016-03-01,99.410634154904
2016-03-02,98.651480931295
2016-03-03,98.78601441396
2016-03-04,99.151176724051
2016-03-07,98.401633034917
2016-03-08,98.613042793391
2016-03-09,99.362586482524
2016-03-10,99.535558103093
2016-03-11,101.55356034307
2016-03-14,102.16857054954
2016-03-15,102.88928563524
2016-03-16,103.388981428
2016-03-17,104.32110627217
2016-03-18,103.56195304856
2016-03-21,103.93672489313
2016-03-22,103.61961025542
2016-03-23,103.45624816933
2016-03-24,109.83697906144
2016-03-28,109.71205511325
2016-03-29,110.75949437114
2016-03-30,110.86519925038
2016-03-31,110.8940278538
2016-04-01,111.80693362903
2016-04-04,110.99012319856
